label,image_name,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_ExG
runway,runway_000343.png,0.31164914,0.19564186,0.30574766,0.1838796,0.28895438,0.1703183,2.7774048
runway,runway_000344.png,0.4613082,0.3224346,0.45297128,0.3161698,0.4358568,0.29827592,2.2382812
runway,runway_000345.png,0.32278508,0.24958771,0.29261732,0.2398651,0.26152068,0.22844584,0.23686218
runway,runway_000346.png,0.396351,0.31315646,0.42139444,0.32120273,0.35847193,0.2968955,22.43132
runway,runway_000347.png,0.55601776,0.299242,0.57048225,0.31521982,0.5725103,0.31313202,3.1712952
runway,runway_000348.png,0.24418448,0.26415792,0.18598656,0.18737775,0.21596189,0.2232366,-22.484177
runway,runway_000349.png,0.56656975,0.2968531,0.40952018,0.21463835,0.39474103,0.20693772,-36.27896
runway,runway_000350.png,0.480306,0.3354568,0.5375662,0.36721608,0.39901343,0.31234634,49.932297
runway,runway_000351.png,0.47758436,0.2928941,0.42726308,0.25924158,0.5630263,0.31823376,-47.451553
runway,runway_000352.png,0.5109863,0.13596974,0.5016674,0.14350744,0.4407665,0.14913277,13.153397
runway,runway_000353.png,0.4420233,0.23893568,0.43365934,0.23257992,0.36414886,0.20351596,15.592361
runway,runway_000354.png,0.17464821,0.1324294,0.16425578,0.11571781,0.18633333,0.13540551,-8.279846
runway,runway_000355.png,0.42598715,0.26683015,0.40669945,0.2547988,0.373962,0.23577349,3.4296875
runway,runway_000356.png,0.33732802,0.12264187,0.29221472,0.0986487,0.30610436,0.10151518,-15.045746
runway,runway_000357.png,0.27670473,0.13196774,0.279232,0.12735178,0.3053435,0.10925484,-6.013977
runway,runway_000358.png,0.6148664,0.16950652,0.59946376,0.15789351,0.5616972,0.15412347,5.70282
runway,runway_000359.png,0.41283545,0.22024184,0.37281308,0.20180668,0.35286745,0.1945288,-5.119568
runway,runway_000360.png,0.33012775,0.19725381,0.3601729,0.21742411,0.40204018,0.24593836,-3.0146484
runway,runway_000361.png,0.5078719,0.120197065,0.49499768,0.12990744,0.49603444,0.1443924,-3.5473022
runway,runway_000362.png,0.39817977,0.22741222,0.50666416,0.27182877,0.39091462,0.27556676,57.17964
runway,runway_000363.png,0.4640342,0.19162154,0.4558911,0.18926847,0.43294725,0.18111327,3.7741852
runway,runway_000364.png,0.32845938,0.23468871,0.3193956,0.21588095,0.2880537,0.19407059,5.6809235
runway,runway_000365.png,0.6174449,0.34210867,0.60066634,0.33401707,0.5629561,0.31556255,5.3376007
runway,runway_000366.png,0.3775417,0.28362915,0.38030702,0.28163067,0.22963676,0.29524922,39.12607
runway,runway_000367.png,0.40000838,0.27178785,0.3759625,0.2617532,0.36533526,0.2554868,-3.421753
runway,runway_000368.png,0.5658713,0.33415514,0.5641638,0.3384177,0.5395956,0.34078428,5.829483
runway,runway_000369.png,0.20170377,0.19914807,0.19950543,0.18248878,0.17035043,0.16341041,6.873947
runway,runway_000370.png,0.08698222,0.22540341,0.085754514,0.22166803,0.1546936,0.20163985,-17.892532
runway,runway_000371.png,0.42594916,0.3040882,0.40164992,0.29158574,0.39089787,0.28492105,-3.4545288
runway,runway_000372.png,0.58988804,0.12872599,0.79373235,0.14263532,0.43559098,0.10163696,143.30635
runway,runway_000373.png,0.45494157,0.11805084,0.4631419,0.111288376,0.4082081,0.10878466,16.099197
runway,runway_000374.png,0.50411844,0.2804932,0.5278802,0.28138998,0.44977584,0.2731699,25.97586
runway,runway_000375.png,0.678292,0.16355188,0.67952806,0.17396744,0.6402425,0.20237198,10.333008
runway,runway_000376.png,0.3005304,0.27461925,0.30518788,0.26510406,0.17819849,0.23267315,33.569946
runway,runway_000377.png,0.5245664,0.27578616,0.51601636,0.28722924,0.5010298,0.26818806,1.6413016
runway,runway_000378.png,0.6724499,0.18737191,0.6597769,0.17963986,0.6389749,0.18787122,2.0729218
runway,runway_000379.png,0.38691932,0.18587032,0.37875074,0.19135088,0.37468717,0.19461772,-1.0467834
runway,runway_000380.png,0.5163356,0.28350276,0.50670564,0.27216658,0.4724076,0.2552162,6.2903748
runway,runway_000381.png,0.47275636,0.32805842,0.45785838,0.31698063,0.43091235,0.2980406,3.0722656
runway,runway_000382.png,0.19660142,0.22766863,0.18545018,0.21412164,0.2325704,0.20031899,-14.859222
runway,runway_000383.png,0.25475058,0.24232261,0.20348553,0.17720981,0.24375485,0.21709308,-23.341263
runway,runway_000384.png,0.5825364,0.3174906,0.5841379,0.31999576,0.5062408,0.3156349,20.272156
runway,runway_000385.png,0.4166495,0.36021778,0.41110852,0.35717538,0.40630254,0.34902263,-0.1874237
runway,runway_000386.png,0.60313535,0.19994293,0.58017886,0.19759767,0.5714585,0.2003001,-3.6302338
runway,runway_000387.png,0.4816697,0.30023924,0.52946097,0.2855941,0.39109993,0.29657045,47.468826
runway,runway_000388.png,0.3770755,0.29070744,0.34288588,0.28312096,0.31093606,0.27634633,-0.57115173
runway,runway_000389.png,0.48040622,0.15229751,0.52100354,0.13439156,0.52676195,0.13524769,8.883942
runway,runway_000390.png,0.3504296,0.17349607,0.38421953,0.14607622,0.3372554,0.1337712,20.5923
runway,runway_000391.png,0.5512154,0.08786696,0.6442018,0.097961806,0.45977765,0.07027802,70.7397
runway,runway_000392.png,0.6238844,0.160506,0.5753766,0.14645562,0.4536796,0.11968818,18.663239
runway,runway_000393.png,0.5385318,0.057877887,0.4944267,0.06256543,0.46709725,0.06856518,-4.2777863
runway,runway_000394.png,0.6015003,0.17718504,0.6260657,0.18139988,0.66778207,0.19036062,-4.3735046
runway,runway_000395.png,0.5133825,0.16424312,0.6063057,0.17313924,0.51538837,0.14655627,46.879333
runway,runway_000396.png,0.4285571,0.27998406,0.43409383,0.27788332,0.40182045,0.2695441,9.641571
runway,runway_000397.png,0.47108674,0.31314558,0.46092153,0.30703384,0.44059765,0.29749358,2.590454
runway,runway_000398.png,0.49787077,0.1894748,0.39830634,0.1490837,0.5226859,0.2127839,-57.105713
runway,runway_000399.png,0.6920405,0.29315746,0.7094048,0.2883632,0.58005005,0.3005456,37.41336
runway,runway_000400.png,0.41091534,0.18196745,0.36164737,0.18055914,0.3236483,0.18020381,-2.873581
runway,runway_000401.png,0.31226495,0.2678695,0.31535393,0.26410556,0.19888192,0.27680412,30.488052
runway,runway_000402.png,0.6143574,0.17005914,0.6298736,0.16301824,0.60187614,0.17117329,11.095993
runway,runway_000403.png,0.59881395,0.23210742,0.58634573,0.22574358,0.5665613,0.2145049,1.8656311
runway,runway_000404.png,0.33603713,0.19491,0.33404997,0.18441288,0.35309383,0.1586683,-5.362915
runway,runway_000405.png,0.47517264,0.10389104,0.48590937,0.08769739,0.48515326,0.084542245,2.9306793
runway,runway_000406.png,0.7088735,0.41347888,0.69299126,0.40541014,0.6595596,0.3903574,4.4750977
runway,runway_000407.png,0.5100849,0.20517114,0.48379955,0.19827636,0.4641695,0.19560827,-1.697113
runway,runway_000408.png,0.20232119,0.18442447,0.22255573,0.16911183,0.17341578,0.13798174,17.69049
runway,runway_000409.png,0.24727304,0.22230707,0.25627172,0.2202752,0.26082537,0.21225032,1.1334839
runway,runway_000410.png,0.44746837,0.23065269,0.4390963,0.23050025,0.44324335,0.2370403,-3.1923676
runway,runway_000411.png,0.20699613,0.14112258,0.22322364,0.13103741,0.19021529,0.1169368,12.555145
runway,runway_000412.png,0.37472954,0.16105495,0.37597352,0.15453859,0.32319114,0.13605048,13.776718
runway,runway_000413.png,0.4585028,0.33464247,0.35236648,0.28248912,0.30826542,0.25888252,-15.818985
runway,runway_000414.png,0.53215665,0.12331673,0.55600566,0.10470813,0.55076516,0.1053366,7.4178314
runway,runway_000415.png,0.40971607,0.17937008,0.38951555,0.17272311,0.3699846,0.16762538,-0.17074585
runway,runway_000416.png,0.31936872,0.2035198,0.351911,0.20507987,0.35807124,0.20815636,6.727417
runway,runway_000417.png,0.18757822,0.19357237,0.19539824,0.1921504,0.2522449,0.1927721,-12.501785
runway,runway_000418.png,0.48322186,0.29423696,0.48534074,0.3090232,0.47580352,0.31010675,2.9723053
runway,runway_000419.png,0.5294655,0.38607693,0.50241554,0.37168953,0.4915103,0.3715729,-4.1168976
runway,runway_000420.png,0.38352022,0.26906255,0.41183004,0.28008673,0.4170379,0.2837198,5.8910065
runway,runway_000421.png,0.4764266,0.28333792,0.4588215,0.273364,0.43643105,0.26287815,1.2202606
runway,runway_000422.png,0.5644912,0.1440479,0.5294308,0.15007329,0.49825355,0.1549633,-0.9902191
runway,runway_000423.png,0.28570107,0.20168501,0.28310373,0.1930263,0.31130677,0.17113549,-7.8540955
runway,runway_000424.png,0.3857617,0.2581549,0.4940286,0.30671427,0.37167785,0.2410272,58.80751
runway,runway_000425.png,0.32039022,0.3516781,0.3366099,0.33951977,0.36478117,0.3163506,-3.0476532
runway,runway_000426.png,0.5966649,0.24805887,0.55653024,0.24397263,0.5191197,0.23657411,-0.6946564
runway,runway_000427.png,0.2742212,0.36461434,0.29391658,0.3619643,0.2601876,0.3294622,13.623215
runway,runway_000428.png,0.39593196,0.20373309,0.38591817,0.20048617,0.3402923,0.18165499,9.081085
runway,runway_000429.png,0.18170196,0.21892059,0.1855038,0.21301037,0.22769417,0.20562218,-9.789078
runway,runway_000430.png,0.6473693,0.117456205,0.62262523,0.113770545,0.60709196,0.11272929,-2.348755
runway,runway_000431.png,0.4396706,0.26910263,0.43185574,0.26231408,0.41003886,0.24691114,3.5705261
runway,runway_000432.png,0.34207433,0.16470562,0.3437823,0.15724225,0.35247552,0.13829948,-1.7812347
runway,runway_000433.png,0.44893882,0.25520402,0.43267205,0.24886422,0.42619252,0.24822818,-2.4957428
runway,runway_000434.png,0.58072865,0.1255788,0.53627133,0.114703655,0.5117083,0.118062645,-5.073044
runway,runway_000435.png,0.4809423,0.27565685,0.6042165,0.33899695,0.40932575,0.2606008,81.132065
runway,runway_000436.png,0.6176658,0.1606764,0.60704815,0.15474656,0.568516,0.15254584,7.118164
runway,runway_000437.png,0.6322885,0.1276416,0.6689042,0.11280321,0.6695744,0.11287629,9.166107
runway,runway_000438.png,0.32976255,0.21932836,0.34659034,0.21673256,0.28873524,0.18401513,19.044144
runway,runway_000439.png,0.25132942,0.25705004,0.29166818,0.23408097,0.23603654,0.20583057,24.472443
runway,runway_000440.png,0.5702698,0.10401915,0.5937182,0.09562691,0.5881051,0.09529247,7.41066
runway,runway_000441.png,0.26486877,0.22377174,0.2629577,0.21799225,0.27944043,0.21301663,-4.6904144
runway,runway_000442.png,0.6877784,0.17058088,0.6750051,0.17499717,0.6435972,0.17920062,4.751816
runway,runway_000443.png,0.5243494,0.23321474,0.5073108,0.22788152,0.4875265,0.20262855,0.7001648
runway,runway_000444.png,0.28480092,0.20184666,0.29536188,0.1781814,0.25501588,0.14948101,12.981262
runway,runway_000445.png,0.35937697,0.21767816,0.2975243,0.16332978,0.3281855,0.17890643,-23.591034
runway,runway_000446.png,0.17974524,0.20434,0.18210192,0.19671537,0.21043666,0.18714564,-6.624405
runway,runway_000447.png,0.09313534,0.12260531,0.10471963,0.124221265,0.09475929,0.11542659,5.493881
runway,runway_000448.png,0.4866627,0.29992372,0.4787469,0.30372977,0.5029571,0.28104553,-8.192123
runway,runway_000449.png,0.56998026,0.3859089,0.57978034,0.38215402,0.50068,0.3756082,22.669617
runway,runway_000450.png,0.6142226,0.15257485,0.5822981,0.15611166,0.5664063,0.16782999,-4.088318
runway,runway_000451.png,0.5046328,0.24090527,0.49365976,0.25192225,0.4806695,0.23961307,0.5144101
runway,runway_000452.png,0.495945,0.21854258,0.50826776,0.2138043,0.4946985,0.21778814,6.602463
runway,runway_000453.png,0.634795,0.19020888,0.6127377,0.16441005,0.5742647,0.15684213,4.18602
runway,runway_000454.png,0.40661365,0.16582477,0.39967227,0.15758334,0.37704676,0.14266005,3.9994507
runway,runway_000455.png,0.6767565,0.13888066,0.70480865,0.12257604,0.7169559,0.124346815,4.0557556
runway,runway_000456.png,0.55487394,0.13249469,0.58243495,0.11814977,0.57793087,0.11462436,8.176605
runway,runway_000457.png,0.39382666,0.17649817,0.37714067,0.1682396,0.3791767,0.17292072,-4.774124
runway,runway_000458.png,0.58476645,0.13662785,0.5706094,0.124861725,0.53719807,0.12449772,4.909851
runway,runway_000459.png,0.47782743,0.2922138,0.45945165,0.27992553,0.42886066,0.2621141,3.1148834
runway,runway_000460.png,0.48260954,0.28997496,0.39408785,0.24251705,0.3650071,0.23207474,-15.15744
runway,runway_000461.png,0.45994198,0.25530759,0.37277493,0.23271088,0.37815997,0.2526681,-23.600779
runway,runway_000462.png,0.728879,0.2399211,0.7220355,0.26007012,0.6965433,0.2674657,4.7554626
runway,runway_000463.png,0.32381698,0.1916906,0.36643904,0.16448301,0.3167052,0.1557646,23.55075
runway,runway_000464.png,0.5580449,0.11673666,0.57598734,0.10685741,0.578907,0.105199344,3.8307953
runway,runway_000465.png,0.28087357,0.20809482,0.26923415,0.20606366,0.2153033,0.1808531,10.784317
runway,runway_000466.png,0.7444468,0.13962655,0.60663235,0.1301611,0.5078735,0.11159659,-9.9591675
runway,runway_000467.png,0.40816382,0.3029669,0.39547172,0.29878497,0.38037258,0.29209864,0.61380005
runway,runway_000468.png,0.3748036,0.23447473,0.35581377,0.22389528,0.3446444,0.21846287,-1.9942169
runway,runway_000469.png,0.68652946,0.3360243,0.7290583,0.34965757,0.7026243,0.3364472,17.58551
runway,runway_000470.png,0.36095935,0.19803225,0.34697834,0.19118364,0.33451784,0.18489948,-0.38772583
runway,runway_000471.png,0.3983906,0.2541061,0.38689777,0.26365474,0.38191935,0.27205196,-1.6611633
runway,runway_000472.png,0.25543728,0.21422134,0.23426944,0.18711424,0.17420624,0.13909939,9.91832
runway,runway_000473.png,0.5035992,0.3309482,0.49227354,0.3238494,0.48846662,0.32131225,-1.9172821
runway,runway_000474.png,0.24207033,0.22237362,0.23624304,0.20493609,0.18763027,0.1787089,10.910294
runway,runway_000475.png,0.3273961,0.2413807,0.31772283,0.24072908,0.3208107,0.24982424,-3.2541046
runway,runway_000476.png,0.187018,0.21400015,0.19243295,0.21171528,0.2168612,0.18832013,-4.8483887
runway,runway_000477.png,0.3399198,0.32831305,0.3558741,0.33318967,0.3232949,0.32404336,12.376038
runway,runway_000478.png,0.3602198,0.1723258,0.3635574,0.16619405,0.37999794,0.14251556,-3.3412476
runway,runway_000479.png,0.4185515,0.24768227,0.46537673,0.25092247,0.47274458,0.25435317,10.06163
runway,runway_000480.png,0.6773642,0.42436558,0.6861842,0.41545326,0.4867945,0.3484871,53.09349
runway,runway_000481.png,0.38806602,0.1678329,0.3615527,0.15668277,0.3507482,0.15460068,-4.0057526
runway,runway_000482.png,0.64901567,0.15889247,0.63891894,0.15550162,0.601854,0.15991256,6.876892
runway,runway_000483.png,0.6241231,0.17718789,0.6178472,0.16077195,0.5853903,0.16437435,6.6761627
runway,runway_000484.png,0.5215285,0.27338314,0.5060649,0.2651514,0.41124758,0.237744,20.235214
runway,runway_000485.png,0.5064809,0.19570999,0.5093927,0.19228101,0.45402053,0.20759638,14.862396
runway,runway_000486.png,0.4209796,0.2347423,0.39086106,0.21679284,0.3784361,0.21187267,-4.511856
runway,runway_000487.png,0.425586,0.28370595,0.4176458,0.2746135,0.40026563,0.25585595,2.407196
runway,runway_000488.png,0.42940775,0.21049699,0.50798184,0.25403005,0.48322156,0.23908839,26.350266
runway,runway_000489.png,0.37946644,0.24848352,0.37615794,0.24807467,0.30643982,0.21286729,16.934448
runway,runway_000490.png,0.34182087,0.23530717,0.34425694,0.23170497,0.2611191,0.19960034,21.82135
runway,runway_000491.png,0.5084523,0.24805062,0.50294656,0.24266224,0.45040935,0.22617152,11.993027
runway,runway_000492.png,0.46414825,0.27070716,0.44274807,0.25640467,0.41830206,0.24057633,0.7766876
runway,runway_000493.png,0.48223794,0.26789325,0.45410353,0.25794214,0.42653486,0.24640888,-0.14425659
runway,runway_000494.png,0.6002665,0.33202928,0.59306407,0.3289412,0.5004147,0.3270603,21.788956
runway,runway_000495.png,0.3747282,0.1699109,0.37461057,0.14770862,0.32811344,0.13548185,11.826767
runway,runway_000496.png,0.4415038,0.28934476,0.4079347,0.26895285,0.39338258,0.2603757,-4.8493347
runway,runway_000497.png,0.41844362,0.10691076,0.5685807,0.11164435,0.50260645,0.10280268,55.108368
runway,runway_000498.png,0.5985711,0.19759038,0.5194501,0.16297168,0.45901293,0.12966873,-4.764374
runway,runway_000499.png,0.29847705,0.18888503,0.26436403,0.17917329,0.23628306,0.17178091,-1.5381775
runway,runway_000500.png,0.3832921,0.3516011,0.36206043,0.32902738,0.27297622,0.24675389,17.302399
sparseresidential,sparseresidential_000001.png,0.4984677,0.15906857,0.44259876,0.15278304,0.41482344,0.15396433,-7.1638784
sparseresidential,sparseresidential_000002.png,0.6574229,0.29257175,0.5489692,0.2745335,0.47667104,0.29579034,-9.21965
sparseresidential,sparseresidential_000003.png,0.45887566,0.13478999,0.56859773,0.09659102,0.44103554,0.11478065,60.507477
sparseresidential,sparseresidential_000004.png,0.24767378,0.25475788,0.29494283,0.25518468,0.23085453,0.22654179,28.396118
sparseresidential,sparseresidential_000005.png,0.34807852,0.27455992,0.3540407,0.26867235,0.2762386,0.24028228,21.359894
sparseresidential,sparseresidential_000006.png,0.4109231,0.14054906,0.41389656,0.13590775,0.36941683,0.12518957,12.100571
sparseresidential,sparseresidential_000007.png,0.15014307,0.12643018,0.14269206,0.12291401,0.11815078,0.103727944,4.358017
sparseresidential,sparseresidential_000008.png,0.61046267,0.2135927,0.5998919,0.20839514,0.54473287,0.19314718,11.369995
sparseresidential,sparseresidential_000009.png,0.4870134,0.20287038,0.58671993,0.21243204,0.47111097,0.18685342,54.905457
sparseresidential,sparseresidential_000010.png,0.4806271,0.25757295,0.480546,0.23656982,0.44663128,0.2076893,8.627579
sparseresidential,sparseresidential_000011.png,0.4342998,0.14558566,0.5177325,0.103975594,0.40293494,0.12912469,50.54872
sparseresidential,sparseresidential_000012.png,0.21867071,0.1631234,0.27586442,0.19649607,0.19765057,0.14158906,34.52893
sparseresidential,sparseresidential_000013.png,0.6453663,0.18502204,0.6630411,0.16382937,0.58922786,0.16084915,23.329468
sparseresidential,sparseresidential_000014.png,0.5399283,0.33632243,0.46124178,0.30535087,0.37801766,0.27885085,1.1570892
sparseresidential,sparseresidential_000015.png,0.57645243,0.1951966,0.5495255,0.17975749,0.5084254,0.17959279,3.6141357
sparseresidential,sparseresidential_000016.png,0.5878631,0.17662546,0.5184426,0.17406379,0.45756721,0.18600816,-2.1790314
sparseresidential,sparseresidential_000017.png,0.41389102,0.21436134,0.4547629,0.20013581,0.41665858,0.18773416,20.138931
sparseresidential,sparseresidential_000018.png,0.48288915,0.18710089,0.47661838,0.19093437,0.51396865,0.21474946,-11.123367
sparseresidential,sparseresidential_000019.png,0.4404933,0.27152425,0.42678857,0.26474467,0.3772513,0.24218613,9.137299
sparseresidential,sparseresidential_000020.png,0.5034439,0.26875827,0.53697044,0.25337183,0.44971225,0.23586707,30.80011
sparseresidential,sparseresidential_000021.png,0.38001105,0.22915903,0.32838517,0.21669057,0.27531266,0.21499406,0.36889648
sparseresidential,sparseresidential_000022.png,0.56823957,0.13894032,0.5719392,0.13246496,0.5552297,0.12073404,5.2043
sparseresidential,sparseresidential_000023.png,0.44802654,0.30523345,0.394491,0.2786351,0.3363904,0.2633017,1.1640778
sparseresidential,sparseresidential_000024.png,0.25412592,0.23954754,0.45890376,0.27068633,0.2851334,0.21857275,96.5298
sparseresidential,sparseresidential_000025.png,0.19804652,0.17808935,0.2358347,0.19519557,0.2092944,0.1727944,16.403763
sparseresidential,sparseresidential_000026.png,0.50646025,0.13809747,0.49172166,0.12132916,0.45548335,0.12831226,5.482422
sparseresidential,sparseresidential_000027.png,0.4259196,0.20200709,0.43107635,0.1892239,0.341984,0.18414496,24.033524
sparseresidential,sparseresidential_000028.png,0.1244979,0.14286882,0.12458598,0.14170675,0.076541975,0.10407893,12.273682
sparseresidential,sparseresidential_000029.png,0.6977437,0.21859781,0.663293,0.22077717,0.61367995,0.19733705,3.8663788
sparseresidential,sparseresidential_000030.png,0.39530993,0.23410627,0.47580567,0.22690181,0.31469288,0.17999512,61.61017
sparseresidential,sparseresidential_000031.png,0.5056798,0.24253084,0.45758182,0.22757302,0.3994706,0.20772532,2.5533752
sparseresidential,sparseresidential_000032.png,0.5504618,0.13159534,0.5155589,0.13803521,0.4578351,0.13503341,5.8193054
sparseresidential,sparseresidential_000033.png,0.5981647,0.21941437,0.63513875,0.21893655,0.5115855,0.18508074,40.93448
sparseresidential,sparseresidential_000034.png,0.5024328,0.36924186,0.56512886,0.34196338,0.5293194,0.3373217,25.118896
sparseresidential,sparseresidential_000035.png,0.42244077,0.14030957,0.40839803,0.13192163,0.3477602,0.13486063,11.881744
sparseresidential,sparseresidential_000036.png,0.22794417,0.191371,0.2290911,0.18440259,0.16463593,0.14049907,16.72853
sparseresidential,sparseresidential_000037.png,0.40505472,0.27750954,0.3955756,0.2607382,0.3143311,0.24086608,18.30017
sparseresidential,sparseresidential_000038.png,0.34279516,0.21798864,0.3525064,0.2150469,0.32010588,0.19959843,10.738495
sparseresidential,sparseresidential_000039.png,0.45875567,0.27341664,0.46972692,0.273617,0.44423977,0.24554542,9.29689
sparseresidential,sparseresidential_000040.png,0.5261586,0.12117051,0.50237584,0.11781099,0.4402482,0.11334608,9.777939
sparseresidential,sparseresidential_000041.png,0.49842045,0.1788896,0.47571093,0.17162041,0.4336773,0.16588606,4.927658
sparseresidential,sparseresidential_000042.png,0.23136674,0.26965368,0.2762687,0.27726918,0.2581267,0.27131447,16.076202
sparseresidential,sparseresidential_000043.png,0.29128382,0.12175642,0.28951564,0.12058873,0.22841635,0.10043263,15.12944
sparseresidential,sparseresidential_000044.png,0.39422798,0.15490685,0.40126246,0.14882207,0.38370582,0.13565041,6.2707367
sparseresidential,sparseresidential_000045.png,0.31130707,0.26820213,0.3413667,0.2732328,0.31564254,0.25756076,14.224869
sparseresidential,sparseresidential_000046.png,0.37165007,0.25154665,0.32476944,0.22692764,0.276818,0.20770292,0.27305603
sparseresidential,sparseresidential_000047.png,0.56115353,0.14996341,0.6004736,0.11083997,0.51328415,0.13645352,32.25992
sparseresidential,sparseresidential_000048.png,0.47503692,0.19190511,0.3731233,0.16889831,0.31462535,0.16969274,-11.070999
sparseresidential,sparseresidential_000049.png,0.27138248,0.21638761,0.3702903,0.28193873,0.20755184,0.17716701,66.7198
sparseresidential,sparseresidential_000050.png,0.5372681,0.1766085,0.47379664,0.17509037,0.4115546,0.18831505,-0.31350708
sparseresidential,sparseresidential_000051.png,0.11252543,0.117730364,0.19704333,0.17245471,0.1899976,0.15727207,23.348724
sparseresidential,sparseresidential_000052.png,0.47975427,0.4149745,0.44580832,0.36631754,0.30688962,0.2676521,26.768051
sparseresidential,sparseresidential_000053.png,0.36820662,0.24533926,0.35287908,0.21722071,0.29502904,0.21517444,10.843231
sparseresidential,sparseresidential_000054.png,0.3728886,0.20187506,0.34996063,0.2015253,0.31157598,0.20077112,3.941452
sparseresidential,sparseresidential_000055.png,0.53862065,0.3904912,0.5244097,0.37977225,0.4678994,0.34212452,10.786331
sparseresidential,sparseresidential_000056.png,0.52180034,0.24756376,0.5976317,0.23992223,0.5456503,0.21476878,32.59227
sparseresidential,sparseresidential_000057.png,0.21300127,0.16309492,0.25774488,0.18954147,0.22279489,0.16201133,20.321869
sparseresidential,sparseresidential_000058.png,0.32717356,0.20920302,0.30918005,0.19875388,0.28815368,0.1873435,0.77337646
sparseresidential,sparseresidential_000059.png,0.48996434,0.303912,0.5856634,0.31215844,0.4944622,0.27206966,47.65956
sparseresidential,sparseresidential_000060.png,0.49033633,0.2893572,0.48321965,0.27426362,0.38466987,0.24812879,23.31543
sparseresidential,sparseresidential_000061.png,0.4589821,0.16730787,0.48256016,0.16339621,0.42920348,0.15260819,19.618362
sparseresidential,sparseresidential_000062.png,0.5973704,0.14581038,0.6171554,0.13071087,0.5283895,0.12440449,27.680466
sparseresidential,sparseresidential_000063.png,0.47101346,0.16748683,0.5487804,0.121201396,0.4669151,0.13032457,40.706207
sparseresidential,sparseresidential_000064.png,0.4085137,0.24366857,0.41240957,0.22706242,0.3374686,0.2022381,20.103409
sparseresidential,sparseresidential_000065.png,0.37187704,0.21356502,0.49041274,0.28307983,0.37461615,0.22042046,59.754745
sparseresidential,sparseresidential_000066.png,0.477539,0.19285798,0.49289635,0.1964095,0.42744112,0.1873269,20.607208
sparseresidential,sparseresidential_000067.png,0.46912855,0.24548326,0.47542444,0.24580687,0.45460528,0.22908083,6.914337
sparseresidential,sparseresidential_000068.png,0.6143787,0.22766365,0.54671866,0.21450995,0.4725745,0.21966259,1.6534424
sparseresidential,sparseresidential_000069.png,0.49628937,0.20544821,0.52798015,0.189575,0.4534917,0.17762181,27.075699
sparseresidential,sparseresidential_000070.png,0.40372744,0.22770052,0.39976335,0.2138079,0.3240794,0.20745584,18.288559
sparseresidential,sparseresidential_000071.png,0.3754254,0.2426178,0.3792435,0.23854157,0.36440596,0.2258377,4.757187
sparseresidential,sparseresidential_000072.png,0.3162402,0.22667386,0.34465128,0.2134267,0.32549402,0.20482838,12.129929
sparseresidential,sparseresidential_000073.png,0.5585553,0.2833229,0.5218366,0.27865514,0.44754788,0.2587529,9.580338
sparseresidential,sparseresidential_000074.png,0.37053844,0.14559062,0.443282,0.15309264,0.36311466,0.14011568,38.99228
sparseresidential,sparseresidential_000075.png,0.35441998,0.2584813,0.44826683,0.23822533,0.41607505,0.23044208,32.139862
sparseresidential,sparseresidential_000076.png,0.6520544,0.20408922,0.5647347,0.20072424,0.50135934,0.21659733,-6.1058044
sparseresidential,sparseresidential_000077.png,0.3558111,0.17764662,0.41095647,0.16343975,0.33900055,0.1629609,32.410828
sparseresidential,sparseresidential_000078.png,0.5947129,0.3788382,0.40354523,0.28427973,0.35524303,0.27328888,-36.430695
sparseresidential,sparseresidential_000079.png,0.510961,0.11750581,0.47648948,0.11222332,0.44030923,0.11137978,0.43572998
sparseresidential,sparseresidential_000080.png,0.50980383,0.120591514,0.5192528,0.11121883,0.49901357,0.09845236,7.5704803
sparseresidential,sparseresidential_000081.png,0.2993258,0.20582817,0.35372835,0.21804711,0.3319881,0.20144859,19.416412
sparseresidential,sparseresidential_000082.png,0.50106144,0.3109127,0.49434987,0.3031121,0.3822265,0.25709504,26.88002
sparseresidential,sparseresidential_000083.png,0.67860043,0.14321527,0.60331833,0.14285167,0.5278498,0.15365076,0.047546387
sparseresidential,sparseresidential_000084.png,0.45194378,0.35495523,0.48798594,0.31004348,0.37045377,0.25272125,39.161453
sparseresidential,sparseresidential_000085.png,0.42404377,0.20381406,0.46177423,0.18046522,0.38088605,0.1761388,30.247742
sparseresidential,sparseresidential_000086.png,0.4835176,0.23975813,0.49087203,0.23643188,0.47266948,0.2192413,6.517029
sparseresidential,sparseresidential_000087.png,0.18351817,0.12843807,0.18636414,0.12798429,0.18295401,0.12284096,1.5953064
sparseresidential,sparseresidential_000088.png,0.3111782,0.21013798,0.44214067,0.24739051,0.30690625,0.19349465,67.88022
sparseresidential,sparseresidential_000089.png,0.44797686,0.23393731,0.5008373,0.18958223,0.4108064,0.18324143,36.4373
sparseresidential,sparseresidential_000090.png,0.6358278,0.21647449,0.60775054,0.2131817,0.544459,0.2012028,8.979645
sparseresidential,sparseresidential_000091.png,0.4988132,0.25102687,0.52665615,0.25789127,0.512758,0.24386634,10.643967
sparseresidential,sparseresidential_000092.png,0.6980467,0.25041607,0.7410295,0.24847136,0.6110799,0.21728149,44.09778
sparseresidential,sparseresidential_000093.png,0.3116423,0.22981787,0.38028917,0.23234887,0.3311934,0.204555,30.024384
